﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6lMMjc8cyO1dZ7Vy2IZ64y","What Man Has Made","Acacia Ridge","What Man Has Made","1","1","260210","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6VI0fsTK866vxvlLaGgkD2","A New Order","Regarde Les Hommes Tomber","A New Order","1","1","484373","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:5NJvYCIEog9GpRXICeBENB","When the Stars Are Right - Single Edit","Serious Black","When the Stars Are Right","1","1","222000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:5FiRXKrXSDYyhXbPeimIPL","Against All Odds","Prospective","Against All Odds","1","1","181506","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3lSmqSxKfboUfnbIJa8eGY","The Mirror Shattered","Cage Fight.","The Mirror Shattered","1","1","155892","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3WvwimacB4Yjo4Rpp9VJ2E","Black Butterfly","Leaves' Eyes","Black Butterfly","1","1","266443","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2G2WsFEP8lqYr8vg1mPtyI","Fake","RedHook","Fake","1","1","181270","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6ZjQdNDLdamNnObydK4Oqf","Throne of Thorns","Elyne","Throne of Thorns","1","1","197869","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2CCmzGhfYm94gZslglEvaG","Jewel","Johari","Jewel","1","1","243673","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:26gPtD8NNxHinUVG8y0krO","Run with the Devil","Me And That Man","Run with the Devil","1","1","150190","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6lCyewH5FqQ2fjcMQJDLiH","Thunder","Human Fortress","Thunder","1","1","268986","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6RGhQvdMVi3m1mqskXOzC5","Extreme Paranoia","Crystal Eyes","Starbourne Traveler","1","3","221400","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:5pWTU5vUUukvIipllDsr8t","Psychoticlysm","Krosis","Psychoticlysm","1","1","233617","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2YpZldkfFgYIJf1qdbmc8G","Unholy Path","Night Crowned","Unholy Path","1","1","329000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:12scv4bf1LsuhddEl4o1Ke","After Dark","Blitzkrieg","Loud and Proud","1","5","313600","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:5i92OkhVsS0T7rJWqAFOFD","Fallen","Archon Angel, Zak Stevens","Fallen","1","1","264813","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3cjPSKlHrekNwiE1fZybZ5","Straight to Hell","Ozzy Osbourne","Straight to Hell","1","1","225027","spotify:user:","2019-12-13T10:48:25Z"
