,acousticness,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,year,hit
828,0.0873,80.0,0.69,190733,0.781,2Fk0WwAqTBesLtKg97nojy,2.28e-06,5,0.164,-5.101,0,64,0.0305,130.02,4,0.841,2015,0
829,0.000289,82.0,0.217,311106,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,2,0.222,-4.103,1,80,0.0752,96.95,4,0.236,2006,0
830,0.00427,16.5,0.488,264813,0.788,5i92OkhVsS0T7rJWqAFOFD,0.0,11,0.101,-7.492,0,27,0.0412,95.065,4,0.382,2019,0
831,0.0364,65.0,0.45,203057,0.945,6QZ8h3RqIgTRTo3hfaqryx,4.38e-05,5,0.22,-4.515,1,61,0.103,167.948,4,0.505,2017,0
832,0.803,54.0,0.698,282386,0.214,6vZ8PZZy7ljlQEgCPSZTAM,0.893,7,0.112,-15.785,1,49,0.0378,121.769,4,0.172,2018,0
833,0.879,55.0,0.497,200560,0.259,6yaHCAtl9kA0K3FMumR2ph,0.0,7,0.102,-9.782,1,2,0.033,140.117,3,0.338,2014,0
834,0.85,67.0,0.306,206506,0.121,2yi7HZrBOC4bMUSTcs4VK6,0.000176,0,0.257,-15.551,0,71,0.0554,174.055,4,0.166,2013,0
835,0.16,56.0,0.657,167213,0.841,66rVt7PbwyKlu6CK6rxyAi,0.0,9,0.177,-4.188,1,61,0.0452,120.009,4,0.722,2014,0
836,3.06e-05,34.0,0.453,221400,0.97,6RGhQvdMVi3m1mqskXOzC5,1.1e-06,0,0.0782,-6.271,1,31,0.0866,159.964,4,0.403,2019,0
837,9.52e-05,27.0,0.516,225946,0.988,6KQlDEssLmO7kLYS6GoCEm,0.111,7,0.126,-5.17,1,31,0.107,104.968,3,0.093,2019,0
838,0.399,63.0,0.452,226306,0.527,6MHe1z6fNw8AhJqXkjtJK8,1.25e-06,6,0.192,-7.589,1,0,0.0308,142.275,4,0.23,2001,0
839,0.996,61.0,0.66,150778,0.00028,3N8hypGjUmiZg3lwvjr9D1,0.963,3,0.119,-22.626,1,16,0.411,70.946,5,0.69,2013,0
840,0.313,52.0,0.573,228019,0.7,6L5nqMCbzcg9Xq8ZE6PC91,0.000187,7,0.293,-3.999,1,38,0.05,105.084,3,0.585,2019,0
841,0.868,88.66666666666667,0.579,188238,0.268,5XzmZjXhMjDHr7ZfJ6DELQ,0.0,2,0.12,-5.65,1,22,0.0442,205.903,4,0.321,2015,0
842,0.00732,58.0,0.547,238869,0.677,7yMODjaVxKaoIuHocASAig,7.15e-06,11,0.329,-5.706,0,38,0.0345,132.918,4,0.623,2019,0
843,0.738,49.0,0.7,164933,0.341,7dUCFnaGSWLH6SdDP08NLP,0.0,4,0.345,-9.454,1,56,0.0955,118.958,4,0.567,2002,0
844,8.78e-05,27.0,0.447,222278,0.976,0tqKbxi2LmTr2XmxYFnIC2,0.0,7,0.506,-3.644,0,19,0.277,104.913,5,0.124,2019,0
845,0.0191,83.0,0.457,208960,0.948,0i5el041vd6nxrGEU8QRxy,0.0,10,0.0536,-3.364,1,71,0.0354,148.0,4,0.878,2012,0
846,0.953,39.0,0.406,293933,0.175,79MOPpvNSagTPcwnx4Ct2b,0.92,3,0.0841,-17.018,1,51,0.0525,180.707,3,0.436,2018,0
847,0.0048,86.0,0.7,202960,0.709,1gv4xPanImH17bKZ9rOveR,0.0,7,0.0289,-5.006,1,76,0.0839,122.019,4,0.625,2010,0
848,0.111,87.0,0.583,278746,0.655,5AnCLGg35ziFOloEnXK4uu,3.57e-06,0,0.113,-5.407,1,72,0.0315,119.759,4,0.201,2013,0
849,0.97,47.0,0.576,329680,0.132,283h1iiG7BVoKvTVAr5bSc,0.898,2,0.122,-19.928,0,60,0.0399,63.078,4,0.122,2019,0
850,0.0966,22.0,0.953,58540,0.684,7wjknEUpvVCgq810FbxFjW,0.0,11,0.0701,-6.826,0,34,0.276,106.937,4,0.968,2008,0
851,0.89,76.5,0.275,152280,0.157,17i5jLpzndlQhbS4SrTd0B,0.842,7,0.186,-18.752,1,70,0.0636,73.289,4,0.304,1983,0
852,0.128,83.0,0.707,203000,0.923,5QhBKPqsnX1uY9fZNaAtZg,0.000437,11,0.273,-3.957,1,66,0.0521,108.049,4,0.842,2000,0
853,0.8,65.5,0.14,181385,0.168,0hEzZt0RdXxaCfBdZfhZAG,0.116,9,0.101,-15.011,0,2,0.046,171.01,4,0.0392,2019,0
854,0.0241,69.0,0.858,202720,0.484,7g7M96UGiA7OR79H86gV4m,1.8e-06,6,0.123,-7.448,0,62,0.277,99.992,4,0.329,2006,0
855,0.886,35.0,0.386,348533,0.125,2AtLQju6O4Slbhtuh2ndCD,0.878,9,0.189,-19.892,0,48,0.0572,78.553,3,0.14,2005,0
856,3.91e-06,30.0,0.244,250757,0.99,6Xk7DNuMYW6tZ3wM0l9IkL,0.541,2,0.327,-4.002,1,1,0.143,198.0,4,0.245,2019,0
857,0.00369,89.0,0.456,210093,0.792,5c3664v0qorEpBy1nXqtfL,0.0,1,0.0648,-6.889,1,4,0.323,82.999,4,0.485,2007,0
858,0.795,83.0,0.565,264833,0.353,5S2Cpe6R4pV2dcJZkr6BzF,0.0,8,0.122,-10.146,1,59,0.0312,120.147,4,0.504,2019,0
859,0.203,84.0,0.41,238320,0.726,4sw7dHjD6EsGs0d57AHgdy,0.0,5,0.107,-3.845,1,6,0.15,77.226,5,0.552,2015,0
860,0.897,48.0,0.487,440513,0.259,4gCaFMkA1CERmgy1ny9fhy,0.778,2,0.0957,-12.391,0,57,0.0386,111.218,4,0.108,2018,0
861,0.0472,92.0,0.563,209413,0.865,7hQJA50XrCWABAu5v6QZ4i,0.000191,5,0.77,-5.277,1,77,0.16,156.271,4,0.601,1978,0
862,0.0105,32.0,0.425,216747,0.665,2Z5oCwFYbSxZ7EjU5P8r93,0.224,6,0.0896,-6.848,0,41,0.0399,130.154,4,0.115,2019,0
863,0.995,61.0,0.534,128026,0.00604,20eiZMFDk5Sm7zCQ2XrDXg,0.907,0,0.106,-19.888,1,18,0.115,73.279,4,0.128,2013,0
864,0.106,85.0,0.951,218573,0.6,0k2GOhqsrxDTAbFFSdNJjT,0.0,0,0.0712,-4.675,0,77,0.0685,125.04,4,0.822,2005,0
865,0.374,62.666666666666664,0.675,235174,0.701,1MqVHgJ8JFyU03XOstZDA6,0.0,8,0.109,-5.887,0,62,0.11,113.042,4,0.639,2019,0
866,0.125,79.0,0.69,127075,0.707,1HBrxfreCZDstJMYVzgRPM,2.77e-06,11,0.237,-4.789,1,74,0.279,103.909,4,0.677,2019,0
867,0.827,67.0,0.38,210917,0.366,6bIOb9jMS0Fh01zTdQYfdt,2.39e-06,10,0.109,-8.971,1,36,0.0288,107.778,3,0.298,2013,0
868,6.14e-06,36.0,0.324,264530,0.979,3ooiUoDTglRx26W1VMN7DP,0.792,6,0.11,-7.783,0,29,0.115,198.011,4,0.347,2019,0
869,0.011,70.0,0.561,182679,0.935,58Eyr2rZWIYM19qhpals74,0.0,1,0.26,-3.807,1,57,0.0936,89.973,4,0.625,2019,0
870,0.00207,58.0,0.63,201496,0.849,5vxX2POnp7NBbaCAIVQix7,4.27e-06,7,0.11,-4.953,1,58,0.0811,151.988,4,0.781,2019,0
871,0.646,68.0,0.784,163506,0.49,3cBDXeBa5jR7nCks8KQQrN,0.00681,2,0.241,-5.554,1,47,0.262,135.96,4,0.674,2019,0
872,0.917,44.0,0.337,419853,0.162,3MU1qPFFyJQy1RbmpLH0mb,0.576,8,0.152,-18.071,1,53,0.0345,82.256,3,0.0887,2018,0
873,0.994,44.5,0.405,202600,0.0398,7iakbjLxGFnvsejftzs48N,0.862,8,0.151,-26.17,1,0,0.0476,101.982,3,0.205,2019,0
874,0.000615,64.0,0.396,328148,0.909,6Limlq29b8C9GxABDC4iaw,0.873,7,0.0905,-6.522,0,13,0.0568,100.074,4,0.211,2019,0
875,0.258,49.5,0.677,162546,0.529,7GHtaTiXLGdrFIoHsc4ml1,1.5e-06,2,0.133,-7.414,1,46,0.0466,109.933,4,0.32,2004,0
876,0.0167,83.0,0.586,223613,0.941,4xh7W7tlNMIczFhupCPniY,0.000776,5,0.068,-5.139,1,74,0.0375,135.448,4,0.831,1977,0
877,5.42e-05,54.0,0.532,180973,0.857,3zhNUU9EiHjVUBNbU5xLpZ,0.0,8,0.152,-3.337,1,0,0.0482,108.013,4,0.636,2017,0
878,0.000154,46.0,0.391,234895,0.936,4h4wVNsKtfV3EAaIuYdAin,0.00973,6,0.346,-5.64,0,9,0.0706,88.005,4,0.406,2019,0
879,0.0542,89.0,0.565,265427,0.654,2dBwB667LHQkLhdYlwLUZK,1.8e-06,1,0.122,-6.826,0,65,0.0335,111.968,4,0.235,2012,0
880,0.573,86.0,0.668,242000,0.361,2jdAk8ATWIL3dwT47XpRfu,0.00506,1,0.0805,-8.69,0,77,0.0273,134.15,5,0.288,2006,0
881,0.000912,88.0,0.592,186600,0.891,5Q4H1XkVHxQjnrHCUpS61d,0.000128,5,0.25,-4.766,0,67,0.0522,127.955,4,0.571,2013,0
882,0.195,50.0,0.323,244866,0.118,7JMkZWB40pcmq8G7kTsbcB,0.694,5,0.241,-22.751,0,51,0.0449,79.554,4,0.0747,2002,0
883,0.00802,78.0,0.872,287000,0.673,2Lg4kvhOrPhpGEZmSe7VAN,0.0,2,0.155,-6.879,1,14,0.108,162.781,4,0.527,2000,0
884,0.298,53.0,0.541,160080,0.608,4FlYcJnfkeBpowEHJ72Bmt,0.0,7,0.234,-13.083,1,63,0.106,171.992,4,0.938,1958,0
885,0.0382,80.0,0.274,239453,0.808,58Mmq9tDlN7jiUqmvugggD,0.0,7,0.198,-2.678,1,3,0.0346,161.104,3,0.131,2006,0
886,0.00943,58.0,0.59,151631,0.6,1y9AS8gXPuF8sn3K6Awbyb,0.0,6,0.123,-7.251,1,59,0.0307,91.964,4,0.389,2019,0
887,0.00185,51.0,0.381,193073,0.977,4PXEvraUYXAvDXH3SAXTp4,0.000161,8,0.066,-2.208,1,14,0.307,73.9,3,0.267,2019,0
888,0.827,62.0,0.582,277000,0.253,5rwq6R0Uq0BngM3rdmCeNg,2.95e-05,10,0.091,-11.43,1,70,0.0259,90.184,4,0.294,2003,0
889,0.00417,63.0,0.727,219493,0.937,03UrZgTINDqvnUMbbIMhql,0.0,11,0.091,-2.871,0,71,0.287,132.067,4,0.749,2012,0
890,0.382,86.0,0.414,377093,0.428,2TVxnKdb3tqe1nhQWwwZCO,0.000243,0,0.148,-11.097,1,80,0.0278,145.075,4,0.282,1971,0
891,0.658,71.0,0.525,229640,0.439,2ELVVIbpucfOqGFC21Q4yR,0.0,0,0.0636,-6.596,1,69,0.0259,84.956,4,0.238,2014,0
892,0.65,59.0,0.581,208560,0.143,7raciFPVU5VuHmqVbw2c1h,0.0,9,0.104,-16.273,1,53,0.0401,144.605,4,0.469,2005,0
893,0.000126,29.0,0.179,170676,0.972,6si7GYqINoURVIdZv6PJOc,7.81e-06,6,0.376,-5.921,0,34,0.163,116.415,4,0.0735,2019,0
894,0.762,71.0,0.617,165080,0.81,69Qa7czzqraPWZgxpQN405,0.0,10,0.134,-6.513,1,26,0.0798,97.389,4,0.65,2008,0
895,0.000725,71.0,0.345,237065,0.89,6E5gsJm3t0RqmiHBfUBaya,2.98e-06,1,0.204,-4.175,0,66,0.0774,137.973,4,0.276,2019,0
896,0.12,89.0,0.851,237200,0.806,0WfKDYeUAoLA3vdvLKKWMW,1.33e-06,4,0.121,-4.618,1,71,0.0786,119.001,4,0.776,2008,0
897,0.181,69.0,0.365,248053,0.767,53XBXgtdqf1gmWMm3rqV27,0.000856,9,0.0942,-6.185,0,60,0.0681,94.174,4,0.422,2001,0
898,0.114,62.0,0.5,263333,0.681,6hs3SDnbO3f6VQuPO4KBEb,4.01e-05,0,0.139,-9.556,1,72,0.0672,119.46,4,0.745,1996,0
899,0.00332,78.0,0.854,192813,0.637,3qc67Hflqzvw3hShw2phgG,0.0,4,0.103,-5.877,1,67,0.218,158.015,4,0.509,2019,0
900,0.0384,74.0,0.72,175426,0.791,6FE2iI43OZnszFLuLtvvmg,0.0,1,0.157,-4.689,1,78,0.124,102.071,4,0.756,2012,0
901,0.00166,65.0,0.423,206520,0.94,6GIrIt2M39wEGwjCQjGChX,0.0,1,0.178,-4.012,0,65,0.0635,149.934,4,0.505,2007,0
902,0.964,69.0,0.407,148245,0.187,3WzXJhi5jtc29EoOwjPf2D,0.925,8,0.108,-16.436,0,20,0.044,117.264,5,0.0705,2016,0
903,0.895,49.0,0.787,159600,0.343,0g3Vm5xbQsDslbTeN9SwEb,0.0275,0,0.11,-11.413,1,20,0.0298,100.007,4,0.47,2015,0
904,0.000114,47.0,0.499,196542,0.891,4mfWRbvVp1wHxPj9fQFeUL,9.46e-05,4,0.0939,-6.678,0,39,0.0858,162.131,4,0.263,2019,0
905,0.336,75.5,0.877,113546,0.435,1IimAB0MnFDCNdfjrorj71,1.61e-06,4,0.068,-6.736,1,57,0.18,94.979,4,0.692,2019,0
906,0.0603,60.0,0.724,157360,0.852,7DTTn7aeCENliHGmsWkMFo,0.0,11,0.0805,-2.779,1,65,0.0998,98.056,4,0.88,2013,0
907,0.000453,82.0,0.372,258732,0.865,5wj4E6IsrVtn8IBJQOd0Cl,0.0,2,0.234,-4.918,1,73,0.0381,174.53,4,0.478,1995,0
908,0.13,79.0,0.749,187600,0.484,7HX9f8AMBl0vQxAoAzLqhS,0.137,5,0.0501,-9.944,1,66,0.0484,167.084,4,0.939,2001,0
909,0.000301,56.0,0.499,251226,0.96,43ym1J3AOSgzVXEvyoSZI3,9.17e-06,10,0.317,-6.281,0,46,0.0442,140.013,4,0.448,2019,0
910,0.482,81.0,0.506,254413,0.481,68iMdxXn1timrxURm9dR8C,0.0,2,0.2,-6.098,1,56,0.0264,148.626,4,0.224,2012,0
911,0.0577,50.0,0.652,262226,0.728,232W8a3C1Kjz9Mr9OjXOhl,0.0,7,0.0524,-5.383,1,32,0.0402,141.886,4,0.87,2019,0
912,0.014,48.0,0.435,228706,0.774,4CilIy3dA3P9Tq2NFqKEOX,0.0,2,0.127,-5.052,1,53,0.0631,147.466,4,0.448,2005,0
913,0.883,47.0,0.563,452066,0.451,25cJePcRAgKUKtjH8Wm1MQ,0.835,3,0.129,-9.438,1,55,0.0317,99.868,4,0.47,2019,0
914,0.86,19.75,0.426,401586,0.149,4D76A1zS692GBpjiOGEVFH,0.000821,9,0.0821,-16.027,1,0,0.0298,91.792,4,0.57,2019,0
915,0.0311,73.0,0.904,226863,0.813,0UaMYEvWZi0ZqiDOoHU3YI,0.00697,4,0.0471,-7.105,0,68,0.121,125.461,4,0.81,2005,0
916,0.184,56.0,0.535,256917,0.524,03g5DB4rgpfWqMfoNMYTbw,9.73e-05,6,0.119,-7.525,0,54,0.0367,88.001,4,0.231,2019,0
917,1.94e-05,44.0,0.536,306613,0.987,0upqZcB5Dq5xeIgYWol8Z4,0.414,1,0.0707,-4.369,1,7,0.121,130.016,4,0.278,2019,0
918,0.657,76.0,0.285,226040,0.511,00pFKTsXTYfLwGlNnUYETw,0.0,2,0.111,-2.981,1,46,0.0304,152.05,4,0.138,2014,0
919,0.593,50.0,0.712,188839,0.469,22kexnoWsw5tFGIjFTOLeM,0.0,8,0.125,-5.616,0,57,0.0405,93.04,4,0.383,2019,0
920,0.541,70.0,0.462,187960,0.536,4zaAWbOc210ialliuBkkK1,0.0,1,0.108,-10.335,0,63,0.352,96.086,4,0.502,2019,0
921,0.00161,44.0,0.782,256800,0.63,59xyRqG06dGbTmmJFVFbyQ,0.0,1,0.151,-5.683,1,53,0.162,78.516,4,0.295,2005,0
922,0.0211,60.0,0.388,216026,0.8,4sPJgy0CksvmXp9jC0W4gv,0.0,9,0.212,-6.33,1,58,0.0783,194.744,3,0.357,2003,0
923,0.127,40.0,0.563,156223,0.582,2BagLPRSrq9j8ASiVd23bt,0.0,11,0.288,-9.205,1,48,0.0318,140.124,4,0.652,2006,0
924,0.963,52.25,0.114,163960,0.0362,6a9k0t462Q4ZSjJSOJXoTX,0.0118,2,0.0977,-26.644,1,51,0.0457,80.921,3,0.0374,1995,0
925,0.0163,80.4,0.76,171646,0.755,6Vdyu21iT8qScU1haSjWUU,2.95e-06,6,0.0909,-4.735,0,74,0.19,101.993,4,0.517,2019,0
926,0.138,75.0,0.622,243160,0.608,4sUoWHVnJl8z3t4zdqf6xB,5.38e-06,10,0.273,-5.085,1,54,0.036,89.661,4,0.607,2000,0
927,4.4e-05,50.0,0.362,266014,0.974,4MbJlBkNTEXGJ0sL8U5ABN,0.0149,1,0.231,-4.481,0,8,0.105,199.999,4,0.521,2019,0
928,0.0223,76.0,0.623,269893,0.761,19zPT36WogsfBd8HIaUnt4,0.000246,0,0.39,-6.084,1,61,0.0312,99.055,4,0.456,2019,0
929,0.0979,63.0,0.927,224666,0.596,6njG8EYG1lrROn8P6q46eq,0.0,10,0.283,-7.058,0,50,0.301,94.997,4,0.914,2003,0
930,0.234,83.0,0.574,484146,0.512,2JZKXgq5zsokN01KWyiY6n,0.0,5,0.0946,-6.664,0,11,0.0503,76.899,4,0.512,2013,0
931,0.539,73.0,0.551,992160,0.583,45LrQ3tg1z8plpuQRCuSwE,0.0,4,0.365,-6.473,1,40,0.159,107.424,4,0.419,2005,0
932,0.988,43.5,0.479,440133,0.146,2Smeb5R5N2aCYAi7cIhema,0.692,7,0.103,-14.319,1,11,0.0351,111.643,3,0.07,2017,0
933,0.000264,82.0,0.411,205960,0.986,5BB0Jzw60KyfSTyjJqtely,0.00148,8,0.371,-2.522,0,71,0.0583,165.981,4,0.649,2010,0
934,0.0183,80.0,0.508,216053,0.834,0GONea6G2XdnHWjNZd6zt3,0.0,2,0.0732,-6.205,1,82,0.0386,139.131,4,0.774,1984,0
935,0.689,52.0,0.438,291200,0.386,2P950p6RQQxCROYYZGjcBr,0.0,4,0.113,-10.024,1,56,0.034,131.926,4,0.281,2004,0
936,0.466,61.0,0.736,167186,0.871,3iSws76HjaU7k49EqJVTfF,0.0,2,0.108,-2.786,1,68,0.0278,122.395,4,0.967,2007,0
937,0.936,27.5,0.07,387786,0.0284,1RqqeevkaxEi0m8xk7N61M,0.518,11,0.0667,-27.005,0,1,0.046,58.946,4,0.0391,2019,0
938,0.966,49.0,0.519,252946,0.0422,6rK27cC9hX0e1Chrnxo9Vn,0.929,1,0.124,-10.778,1,54,0.0537,130.443,3,0.397,2006,0
939,0.107,35.0,0.566,253046,0.7,1UKoieiyXHc1mcuc52801d,0.000169,5,0.273,-4.312,1,15,0.0519,200.085,4,0.962,2019,0
940,0.273,59.0,0.862,171666,0.913,5GNcGJJ34OzLqCzYR1q9sv,0.745,2,0.0711,-3.101,1,2,0.0405,138.066,4,0.769,2005,0
941,0.955,61.0,0.558,151400,0.105,7xOxZdtnyCFAq2sqqbCaHj,0.946,0,0.0845,-18.314,0,0,0.0753,113.667,4,0.313,2008,0
942,0.188,69.0,0.688,163680,0.727,3aSWQJcWnnqgwYbAgidvlV,0.0,0,0.0624,-4.85,1,63,0.0284,126.814,4,0.964,2008,0
943,0.00104,89.0,0.614,264520,0.879,1k18nxjYj8R5iz82Ap7GEY,0.00438,0,0.41,-4.422,1,54,0.056,131.092,4,0.407,2011,0
944,0.0087,45.0,0.477,212186,0.951,7qZdLKPA5TXDxpd10AGpf0,0.0,8,0.121,-2.499,0,51,0.0558,162.956,4,0.754,2008,0
945,0.172,76.0,0.209,305746,0.412,2jTidefcsTu6VQhpIImJrt,0.15,0,0.0843,-9.733,1,80,0.0443,86.26,3,0.162,2013,0
946,0.269,85.0,0.643,239439,0.751,4eFvubnLRBu8vMPZqu5eC9,0.0,5,0.0507,-5.215,0,73,0.116,129.143,4,0.735,2019,0
947,0.994,53.0,0.364,181036,0.103,0RHTXb9iLJgAzkk5NkFunj,0.951,3,0.111,-19.284,0,15,0.0598,149.235,3,0.155,2017,0
948,0.000453,34.0,0.447,268986,0.98,6lCyewH5FqQ2fjcMQJDLiH,0.0,5,0.347,-6.146,1,35,0.069,95.056,4,0.423,2019,0
949,0.913,54.0,0.389,528946,0.169,4eEQe7imsy6IbltZeH4Rfh,0.0781,10,0.114,-14.333,1,56,0.0456,77.793,3,0.187,2019,0
950,0.817,68.0,0.689,124160,0.333,2stkLJ0JNcXkIRDNF3ld6c,5.13e-06,0,0.285,-12.134,0,69,0.0307,115.835,4,0.471,1995,0
951,0.00895,50.0,0.703,193953,0.586,0FkQe6rxynrYmiStjlIpZY,0.0,5,0.599,-7.924,0,42,0.0945,96.987,4,0.654,2019,0
952,0.868,40.0,0.42,336373,0.105,1PMlAs24OBYlwXF7OeiVYg,0.587,6,0.0957,-20.502,1,52,0.035,99.873,4,0.0985,2005,0
953,0.286,87.0,0.515,188546,0.714,6nIE1oCE4udqMGv3bqVNVb,0.0,0,0.118,-4.516,1,69,0.0348,155.954,4,0.495,2013,0
954,0.15,63.0,0.866,250746,0.749,0l3GEbH3CviUytD6iX4wzg,0.0,2,0.0614,-3.977,1,69,0.253,92.074,4,0.891,2003,0
955,0.995,58.0,0.595,111525,0.0516,3vKI62pDdIzzwqbmaeYH2A,0.933,9,0.0696,-32.302,0,0,0.045,115.159,4,0.204,2019,0
956,0.844,56.0,0.288,223560,0.11,7cACHi6eTuuxtgBfU5tEpr,0.851,7,0.275,-22.246,1,23,0.0477,126.502,5,0.286,2019,0
957,0.0778,69.0,0.822,219667,0.521,1uvdw2mMZo4nH85S6Zbf5L,0.000102,1,0.0945,-6.347,0,67,0.102,76.013,4,0.22,2019,0
958,0.275,82.0,0.804,221106,0.801,3UpS7kBnkVQYG13pDDFTC4,3.29e-05,0,0.215,-4.892,1,72,0.0305,98.12,4,0.826,1997,0
959,0.00149,69.0,0.53,220896,0.977,6MLt3bWCF88clV0y3aiP1T,0.0,0,0.155,-2.3,1,49,0.0736,118.983,4,0.28,2018,0
960,0.0843,65.5,0.512,226330,0.559,7xpraKSakDJ6WWgjQEtvgT,0.0,1,0.0696,-5.498,1,10,0.0253,85.017,4,0.193,2013,0
961,0.00151,53.0,0.574,219973,0.755,6QBbhpArYK5cieGdGMcmYo,0.0,5,0.164,-2.248,1,0,0.0315,127.9,4,0.725,2009,0
962,0.259,69.5,0.822,283747,0.969,2yAVzRiEQooPEJ9SYx11L3,0.000162,7,0.39,-11.471,0,74,0.0582,128.007,4,0.765,2011,0
963,0.975,39.0,0.385,586185,0.3,4ZUlQw3KS7qiBrgJxSyel0,0.374,3,0.769,-12.746,1,52,0.0363,90.703,4,0.253,2017,0
964,0.974,46.0,0.385,182653,0.0562,79fmhV6NAraE4Xz3MIXnN4,0.532,11,0.107,-14.812,1,50,0.0415,116.666,4,0.192,2016,0
965,0.994,62.0,0.313,161306,0.013,540Gpgt7KznLVQNDRukVy3,0.878,10,0.116,-29.848,1,57,0.0387,66.997,4,0.2,2019,0
966,0.924,66.0,0.17,235786,0.274,6KOBMsYaTl9ehUTF3NcX3c,0.882,7,0.113,-14.759,1,61,0.046,78.858,4,0.0394,2017,0
967,0.896,46.0,0.179,186080,0.211,30WYlOTUkGayw4Qo4Y9sYX,0.76,5,0.431,-11.936,1,59,0.0326,174.248,3,0.231,2019,0
968,0.986,44.0,0.382,424243,0.158,1z2FcRqCR6byfXDSvHq8E4,0.823,10,0.127,-12.962,1,55,0.0466,46.95,4,0.314,2018,0
969,0.992,60.5,0.283,369384,0.085,3uChBSf2CVBKGdhlhnXkCz,0.92,1,0.106,-23.095,0,56,0.0464,70.608,1,0.128,2017,0
970,0.0046,67.0,0.692,238733,0.938,2HNZxbvFvasRtlOJ9M6DgR,0.00412,9,0.0631,-6.767,1,58,0.0468,104.887,4,0.67,2006,0
971,0.00316,36.0,0.727,209709,0.823,0t8vGVdJaU93uQYMNqViyf,0.688,4,0.199,-9.605,1,47,0.0405,136.019,4,0.889,2008,0
972,0.862,44.0,0.546,323696,0.101,43tLjduNA04oMB8ljgMI6P,0.416,5,0.119,-15.582,0,16,0.0482,114.105,4,0.27,2019,0
973,0.000188,29.0,0.444,181506,0.979,5FiRXKrXSDYyhXbPeimIPL,6.61e-05,8,0.293,-4.319,1,31,0.158,161.978,4,0.277,2019,0
974,0.832,23.0,0.736,53760,0.363,6XhLvHFFGw89NbGfpINRyn,0.0,9,0.0801,-15.792,1,35,0.751,166.209,4,0.197,1997,0
975,0.952,52.0,0.414,130742,0.245,6ZLt6fyonW1xOGMBC9vJPJ,0.761,7,0.104,-17.929,1,58,0.0429,97.236,5,0.132,2013,0
976,0.421,67.25,0.713,285586,0.471,6Wt5QBzHp9vdSLAFlvdnDQ,0.0,1,0.0308,-7.392,0,69,0.483,199.765,4,0.781,2004,0
977,0.00502,76.0,0.551,220573,0.836,6Uy6K3KdmUdAfelUp0SeXn,2.1e-05,10,0.0425,-3.838,0,72,0.0524,185.063,4,0.758,2013,0
978,0.595,81.0,0.686,242186,0.457,1EzrEOXmMH3G43AXT1y7pA,0.0,11,0.105,-8.322,1,84,0.0468,150.953,4,0.718,2008,0
979,0.0222,78.0,0.55,231520,0.89,0YnKzmoRsc4Uc9ZrCJGFBE,0.0,6,0.354,-3.557,0,43,0.041,85.506,4,0.738,2015,0
980,0.000285,80.0,0.53,232640,0.988,2xECSFHPgCyElhTVRaHVYP,0.0,7,0.222,-2.406,1,62,0.121,101.28,3,0.521,2018,0
981,0.00229,56.0,0.496,162306,0.802,7JrrzKeww3NKUH48l6ODeC,0.0,8,0.243,-4.492,1,45,0.0628,159.994,4,0.695,2017,0
982,0.00356,61.0,0.31,251106,0.825,4GSjFSK1SM78wPTVbsSB0S,0.0,1,0.641,-4.53,1,62,0.0563,89.885,4,0.475,2018,0
983,0.00119,60.0,0.645,204266,0.85,51rdCmgHBzg9HJ7eHjVRK9,0.0,7,0.241,-4.184,1,59,0.193,90.999,4,0.45,2019,0
984,0.0271,58.0,0.42,187680,0.956,0ZFUn5dFxuN3Um8y6ubX93,1.32e-05,1,0.134,-2.195,0,55,0.0723,168.99,4,0.529,2006,0
985,0.374,56.0,0.38,239120,0.624,6g9FyBtYg9qnpF2IP1Cd0J,0.000443,3,0.173,-7.346,0,51,0.0914,87.654,4,0.364,2019,0
986,0.273,69.0,0.488,237440,0.833,6Qm9MaditCcx5V62rVHYqu,0.0,11,0.192,-3.876,1,65,0.0387,94.841,4,0.257,2011,0
987,0.0253,76.0,0.614,209106,0.574,3VzJE6yGuj8fDExUh6TLnc,3.2e-05,11,0.38,-7.961,1,11,0.466,125.173,5,0.755,2005,0
988,0.0515,63.0,0.799,222730,0.815,7eOZAaVmUWro6EDQRBX1QZ,0.228,1,0.058,-5.964,1,11,0.0461,124.994,4,0.88,2015,0
989,0.941,46.0,0.53,406920,0.225,4CY09ZCdgvjtCaw0fGITbN,0.691,10,0.284,-13.663,0,58,0.0414,135.262,4,0.195,2019,0
990,0.965,54.0,0.456,330615,0.276,2ncnr8AuzqAabOGEIoA863,0.0525,5,0.0775,-7.419,1,59,0.0316,103.335,4,0.157,2018,0
991,0.227,75.0,0.727,289160,0.552,0ARK753YaiJbpLUk7z5yIM,0.000164,2,0.198,-8.074,0,79,0.14,168.189,4,0.607,2002,0
992,0.967,47.0,0.539,294666,0.0678,4zPDjRgceGrR0Sm54YDTTf,0.168,0,0.114,-18.039,1,57,0.0468,124.105,4,0.263,1958,0
993,0.96,49.0,0.411,246066,0.0416,0gPxAMKPYhnFSAKkBcy3UN,0.925,1,0.064,-23.23,1,52,0.0414,97.96,4,0.0782,2012,0
994,0.366,81.5,0.534,243000,0.578,3JvJupyJyXk9aWtSXyZqcc,0.00432,7,0.119,-7.541,0,67,0.123,159.832,4,0.252,2019,0
