Unnamed: 0,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_popularity,artist_popularity,year,hit
1133,2KW8bxVLFO7byLRaGnSyaf,0.000355,0.494,191813,0.878,2.81e-06,4,0.4970000000000001,-3.951,1,0.075,135.01,4,0.385,0,54.0,2017,0
1137,75MUAXmFXalRbe44eYPzfG,0.947,0.579,252773,0.146,0.892,0,0.0827,-23.586,1,0.0367,125.036,4,0.423,47,45.0,2017,0
1138,3zUwwYcmob803s2Bkck8GY,0.00796,0.54,247373,0.967,0.0,1,0.6829999999999999,-4.174,0,0.162,136.89600000000002,4,0.293,64,62.5,2017,0
1139,1i2t3VyIcsAonPhK6wjuJp,0.0456,0.54,180082,0.833,0.0,7,0.103,-5.691,1,0.039,134.99200000000002,4,0.447,50,44.0,2018,0
1145,0xr7t6jQWzFsZ9XwfcxAu7,0.0877,0.525,172500,0.5670000000000001,0.0,0,0.0774,-7.263,0,0.17600000000000002,96.926,4,0.685,68,80.0,2019,0
1148,1UJMQtiCSotiEyEvB65Na1,0.987,0.336,313693,0.0452,0.086,8,0.16,-20.593000000000004,0,0.033,87.25,4,0.219,60,49.6666666666667,2018,0
1149,3lSmqSxKfboUfnbIJa8eGY,5.64e-06,0.229,155892,0.996,0.0006519999999999999,2,0.226,-4.654,1,0.17800000000000002,95.412,3,0.123,26,14.0,2019,0
1150,2GFwwTIVLjnOrtP7m9luHC,0.000372,0.389,223173,0.885,0.000311,6,0.202,-5.063,0,0.0551,164.989,4,0.187,71,74.0,2019,0
1151,37W0yOBE5H4iOX285MN1wL,0.0255,0.488,227886,0.966,0.00263,7,0.332,-5.284,1,0.105,131.428,4,0.104,1,22.0,2019,0
1152,2mNr0dLMmLfkkQq4OjNQmX,6.19e-05,0.35700000000000004,213829,0.955,0.00114,6,0.108,-3.945,1,0.203,90.031,4,0.306,2,41.0,2019,0
1154,4pIKFpwflOdhYNIRmPTj3E,1.89e-05,0.619,219720,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727,64,74.0,2018,0
1159,4vr7q1NPXQhPysvuRkN91L,0.332,0.389,292258,0.6659999999999999,0.0,10,0.0842,-7.019,0,0.44,90.06700000000002,4,0.378,70,81.5,2019,0
1160,1xJTW86sJ1OoloXeOret6t,0.129,0.52,199173,0.644,0.000235,7,0.107,-7.09,0,0.0783,103.646,4,0.6,72,83.5,2019,0
1161,3PPgJlgCbwTP14BvcsQjYR,0.113,0.741,196662,0.8290000000000001,0.0,7,0.0857,-2.417,1,0.0369,98.516,4,0.701,49,80.0,2017,0
1165,4gNLBqA804jL5Gic3I6tEf,0.894,0.8059999999999999,237813,0.301,0.000634,2,0.054000000000000006,-11.634,1,0.0316,97.957,4,0.7140000000000001,33,32.5,2019,0
1169,7lSqt09mk5hlzVWLzYIuWI,0.0005690000000000001,0.607,195866,0.743,1.05e-05,2,0.201,-4.984,1,0.0376,127.942,4,0.752,58,60.0,2018,0
1173,4HIYFlCh5aZq0jwvsn2DoK,0.000236,0.44,172826,0.916,1.94e-05,4,0.0897,-4.222,0,0.266,124.099,4,0.401,59,73.0,2018,0
1174,4bIZ9j4SHomHdcTjh2rfhc,0.0004,0.385,199600,0.92,0.00946,3,0.179,-4.8610000000000015,1,0.126,158.046,4,0.449,41,48.0,2017,0
1180,2zK4tcebsnrmr6JuAq3yok,0.994,0.403,76600,0.142,0.95,9,0.152,-25.265,0,0.0464,95.8,4,0.266,0,0.0,2019,0
1183,3wotWHJs1TKc9c5qn7wo73,0.6459999999999999,0.383,405360,0.565,0.855,9,0.0961,-9.237,0,0.0336,121.44,4,0.126,0,15.0,2019,0
1184,22GEETI4LXhhePCO71PyEv,0.000181,0.362,177048,0.915,0.0,5,0.166,-3.244,0,0.181,162.226,4,0.603,60,73.0,2018,0
1194,1ASrG6U3BUVrd1fNjqdtmb,0.955,0.0606,211285,0.127,0.919,7,0.152,-23.393,0,0.0429,57.433,5,0.0317,0,0.0,2019,0
1196,4DbbQcjs1sfPFcUys9SbSy,0.0186,0.7659999999999999,270718,0.644,0.00539,3,0.0909,-5.754,0,0.0909,105.984,4,0.491,69,83.0,2019,0
1199,3ONcanYtZHMVcgqPDAsVHd,0.958,0.4,364626,0.14400000000000002,0.878,10,0.119,-15.52,1,0.037000000000000005,120.329,4,0.146,51,37.0,2016,0
1205,2DJW1M9ApPR0kuGb1IVJzJ,0.992,0.3,376198,0.00305,0.928,7,0.0805,-30.576,0,0.0627,144.796,3,0.0502,1,43.0,2019,0
1206,4Uecyf82f85MdvnGLA4SWE,0.974,0.401,265526,0.209,0.853,1,0.0905,-17.160999999999998,0,0.0308,72.415,3,0.075,52,44.0,2017,0
1207,3cjPSKlHrekNwiE1fZybZ5,0.00127,0.436,225027,0.7609999999999999,0.00403,8,0.173,-2.43,1,0.0506,142.02700000000004,4,0.282,68,82.0,2019,0
1208,2pwlHgbJDPpvZgwVPMtqR1,0.000125,0.398,413093,0.871,0.0813,1,0.0906,-4.7860000000000005,1,0.0632,129.991,4,0.0737,49,49.0,2019,0
1210,47XdLvwJbkEAMRFne9RQli,0.813,0.139,311278,0.16399999999999998,0.163,0,0.084,-16.787,1,0.0375,84.13,4,0.0388,0,10.3333333333333,2019,0
1213,5OejDZoN7KYcDUZhj9gxNL,0.000106,0.299,231989,0.977,0.268,6,0.14,-3.832,0,0.118,119.951,4,0.29100000000000004,37,38.0,2019,0
1214,4zI7i4nbKpLVba3JJTaszz,0.815,0.598,339846,0.412,0.000352,11,0.114,-9.838,1,0.14,146.039,4,0.431,52,62.0,2019,0
1216,1w3XQHyd4stGaZmIlBU3cr,0.0013,0.5,214666,0.948,0.0228,3,0.16399999999999998,-2.8560000000000003,0,0.0612,90.061,4,0.508,48,41.0,2019,0
1219,7iGPqNL9iJjd6e998NqPYo,0.191,0.6859999999999999,163053,0.6990000000000001,0.000301,1,0.272,-4.854,0,0.0468,77.01899999999998,4,0.682,62,75.0,2019,0
1224,03o0ZeDrgNNZE4Qd0qkjLy,0.994,0.307,124826,0.184,0.852,10,0.166,-20.575,1,0.0328,98.325,4,0.544,18,50.0,2019,0
1225,4pjfuYz6ljyMNkJO6tbPFh,0.171,0.759,139834,0.534,0.0109,5,0.113,-6.669,0,0.0552,149.969,4,0.0666,67,58.0,2019,0
1226,6nEFWWs5MP1lAyOdcq0JOB,0.983,0.304,125184,0.337,0.919,2,0.113,-15.16,0,0.0355,111.026,4,0.246,14,47.0,2016,0
